Job_Title,Rating,Location,Headquarters,Founded	,ownership	,Industry,Sector,Revenue,Competitors	,Easy_Apply,Estimated_min_salary,Estimated_max_salary,Min_size,Max_size
TX Healthcare Data/Reporting Analyst,3.9,"New York, NY","Princeton, NJ",2002,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),Unknown,False,43,76,501,1000
Clinical Data Analyst,2.3,"New York, NY","New York, NY",2017,Nonprofit Organization,Unknown,Unknown,$10 to $25 million (USD),Unknown,False,43,76,1,50
Data Analyst,3.6,"New York, NY","Zurich, Switzerland",1862,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),"Deutsche Bank, Credit Suisse, Morgan Stanley",False,43,76,1100,1500
Data Analyst,-1.0,"New York, NY","West Hartford, CT",2017,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,43,76,1,50
Data Analyst,3.6,"Haworth, NJ","Orlando, FL",1999,Company - Private,Consulting,Business Services,$50 to $100 million (USD),"Appen, Lionbridge",False,43,76,501,1000
Data Analyst,3.3,"Fort Lee, NJ","Fort Lee, NJ",2008,Company - Private,Banks & Credit Unions,Finance,$50 to $100 million (USD),Unknown,False,43,76,201,500
Data Analyst,3.8,"New York, NY","New York, NY",1906,Company - Public,TV Broadcast & Cable Networks,Media,$10+ billion (USD),Unknown,False,43,76,1100,1500
Sr Data Analyst,3.7,"New York, NY","New York, NY",2015,Company - Private,Internet,Information Technology, Non-Applicable,Unknown,False,43,76,1,50
Data Analyst,-1.0,"New York, NY","New York, NY",2017,Company - Private,Unknown,Unknown, Non-Applicable,Unknown,False,43,76,51,200
Sr Data Analyst,3.6,"New York, NY","Saint Louis, MO",1998,Company - Public,IT Services,Information Technology,$500 million to $1 billion (USD),Unknown,False,43,76,1001,5000
Data Analyst,4.0,"New York, NY","Plainsboro, NJ",2017,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Unknown,False,60,110,1,50
Sr Data Analyst,4.1,"New York, NY","New York, NY",2012,Company - Private,Advertising & Marketing,Business Services, Non-Applicable,Unknown,False,60,110,201,500
Heightened Standards Data Analyst,4.5,"New York, NY","New York, NY",2004,Company - Private,Staffing & Outsourcing,Business Services, Non-Applicable,"Beacon Hill Staffing Group, PageGroup, Solomon Page",False,60,110,201,500
Fund Data Analyst,3.7,"New York, NY","Somerset, NJ",1997,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),Unknown,True,60,110,1001,5000
Junior Data Analyst,3.1,"New York, NY","Alexandria, VA",2011,Company - Private,Consulting,Business Services,$10 to $25 million (USD),Unknown,False,60,110,51,200
Data Analyst,-1.0,"Jersey City, NJ",Unknown ,2017,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,60,110,51,200
Data Analyst,3.7,"Jersey City, NJ","Tarrytown, NY",1981,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),Unknown,False,60,110,51,200
Data Analyst,3.7,"New York, NY","New York, NY",1812,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),Unknown,False,60,110,1100,1500
Fund Data Analyst,3.2,"New York, NY","New York, NY",2017,Nonprofit Organization,Social Assistance,Non-Profit,$25 to $50 million (USD),Unknown,False,60,110,201,500
Data Management Analyst,3.6,"New York, NY","Hauppauge, NY",1969,Company - Public,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),Unknown,False,60,110,201,500
Data Governance Analyst,3.6,"Weehawken, NJ","Zurich, Switzerland",1862,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),"Deutsche Bank, Credit Suisse, Morgan Stanley",False,60,110,1100,1500
Data Analyst,3.7,"New York, NY","New York, NY",1993,Company - Public,Video Games,Media,$1 to $2 billion (USD),"Activision Blizzard, Electronic Arts",False,60,110,1001,5000
Data Analyst,3.1,"New York, NY","Alexandria, VA",2011,Company - Private,Consulting,Business Services,$10 to $25 million (USD),Unknown,False,60,110,51,200
Data Analyst,-1.0,"Newark, NJ",Unknown ,2017,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,60,110,51,200
Investment Advisory Data Analyst,3.8,"New York, NY","New York, NY",1935,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),Unknown,False,60,110,1100,1500
Data Collection Analyst,4.1,"New York, NY","New York, NY",2003,Nonprofit Organization,Health Care Services & Hospitals,Health Care, Non-Applicable,Unknown,False,60,110,501,1000
Data Collection Analyst,3.8,"New York, NY","New York, NY",2017,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),Unknown,False,60,110,5001,10000
Data Business Analyst,3.7,"Jersey City, NJ","Sunnyvale, CA",1990,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),"Persistent Systems (India), GlobalLogic, Synechron",False,60,110,1001,5000
Data Analyst,4.7,"South Plainfield, NJ","Allentown, PA",2017,Company - Private,Unknown,Unknown, Non-Applicable,Unknown,False,60,110,1,50
Sr Data Analyst,3.7,"New York, NY","Bronx, NY",1884,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD),Unknown,False,60,110,1100,1500
Sr Data Analyst,3.3,"New York, NY","Frisco, TX",2017,Company - Private,Consulting,Business Services,Less than $1 million (USD),Unknown,False,60,110,1,50
Sr Data Analyst,3.4,"New York, NY","Moore, OK",2017,Company - Private,General Repair & Maintenance,"Construction, Repair & Maintenance",$1 to $5 million (USD),Unknown,False,60,110,1,50
Data Reporting Analyst,3.2,"New York, NY","New York, NY",1971,Nonprofit Organization,Social Assistance,Non-Profit, Non-Applicable,Unknown,False,60,110,201,500
Data Governance Analyst,-1.0,"New York, NY","Bethesda, MD",1996,Company - Private,Architectural & Engineering Services,Business Services,$1 to $5 million (USD),Unknown,False,60,110,1,50
Data Analyst,-1.0,"New York, NY",Unknown ,2017,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,60,110,51,200
Sr Data Analyst,5.0,"New York, NY","New York, NY",2017,Company - Private,Advertising & Marketing,Business Services,$1 to $5 million (USD),Unknown,False,60,110,1,50
Principal Data Analyst,3.6,"New York, NY","New York, NY",2018,Company - Private,Internet,Information Technology, Non-Applicable,Unknown,False,60,110,501,1000
Data Analyst,3.0,"New York, NY","New York, NY",2017,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),Unknown,True,60,110,1,50
Data Analyst,3.5,"New York, NY","Brooklyn, NY",1989,Nonprofit Organization,Social Assistance,Non-Profit,$10 to $25 million (USD),Unknown,False,60,110,201,500
Technical Data Analyst,1.0,"New York, NY","New York, NY",2017,Company - Private,IT Services,Information Technology,Less than $1 million (USD),Unknown,False,60,110,1,50
Data Analyst,5.0,"New York, NY","Woodridge, IL",2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Unknown,False,41,78,51,200
Sr Data Analyst,5.0,"New York, NY","New York, NY",2012,Company - Private,Research & Development,Business Services, Non-Applicable,Unknown,False,41,78,51,200
Enterprise Data Quality Analyst - EDM,3.8,"New York, NY","New York, NY",1981,Company - Private,Computer Hardware & Software,Information Technology, Non-Applicable,"Google, Goldman Sachs, Thomson Reuters",False,41,78,1100,1500
Data Analyst,4.1,"New York, NY","Newark, CA",2017,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),Unknown,False,41,78,51,200
Data Analyst,3.3,"Bronx, NY","Bronx, NY",1966,Nonprofit Organization,Social Assistance,Non-Profit,$100 to $500 million (USD),Unknown,False,41,78,1001,5000
Sr Data Analyst,-1.0,"New York, NY",Unknown ,2017,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,41,78,51,200
Data Reporting Analyst,3.5,"New York, NY","New York, NY",1968,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),Unknown,False,41,78,1,50
Data Business Analyst,3.7,"New York, NY","New York, NY",1812,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),Unknown,False,41,78,1100,1500
Sr Data Analyst,4.0,"New York, NY","Burbank, CA",1923,Company - Public,Motion Picture Production & Distribution,Media,$10+ billion (USD),"News Corp, WarnerMedia, NBCUniversal",False,41,78,1100,1500
Sr. Data Analyst,3.4,"New York, NY","Tokyo, Japan",1967,Company - Public,IT Services,Information Technology,$10+ billion (USD),"Capgemini, Accenture, Deloitte",False,41,78,1100,1500
Big data analyst,3.6,"Jersey City, NJ","Hauppauge, NY",1969,Company - Public,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),Unknown,False,41,78,201,500
Lead Geophysical Data Analyst,-1.0,"New York, NY","Braga, Portugal",2017,Company - Private,Unknown,Unknown, Non-Applicable,Unknown,False,41,78,1,50
Data Analyst,3.5,"Little Ferry, NJ","Little Ferry, NJ",2017,Company - Private,Consulting,Business Services,$10 to $25 million (USD),Unknown,False,41,78,51,200
Data Governance Analyst,3.4,"New York, NY","New York, NY",1999,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),Unknown,False,41,78,501,1000
Clinical Data Analyst,4.1,"New York, NY","New York, NY",2017,Company - Private,Unknown,Unknown, Non-Applicable,Unknown,False,41,78,1,50
Financial Data Analyst,4.2,"New York, NY","New York, NY",1981,Company - Private,Computer Hardware & Software,Information Technology,$5 to $10 million (USD),Unknown,False,41,78,1,50
Reporting Data Analyst,-1.0,"New York, NY",Unknown ,2017,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,41,78,51,200
Data Analyst,2.7,"New York, NY","Richmond, VA",1859,Company - Public,Security Services,Business Services,$2 to $5 billion (USD),"G4S, Loomis, GardaWorld",False,41,78,1100,1500
Data Analyst,3.1,"Newark, NJ","Rockaway, NJ",1996,Company - Public,IT Services,Information Technology,$10 to $25 million (USD),Unknown,False,41,78,201,500
Sr Data Analyst,4.5,"New York, NY","Irvine, CA",1990,Company - Private,Video Games,Media, Non-Applicable,Unknown,False,41,78,51,200
Data Analyst,4.8,"Jersey City, NJ","North Brunswick, NJ",2011,Company - Private,IT Services,Information Technology, Non-Applicable,Unknown,False,41,78,1,50
Data Business Analyst,4.1,"Jersey City, NJ","New York, NY",1984,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),Unknown,False,41,78,501,1000
Configuration/Data Management Analyst,3.0,"Jersey City, NJ","New York, NY",1985,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),Unknown,False,41,78,201,500
Data Analyst,2.7,"Lake Success, NY","Lake Success, NY",1997,Subsidiary or Business Segment,Health Care Services & Hospitals,Health Care, Non-Applicable,"Northwell Health, Stony Brook University Medical, Catholic Health Services of Long Island",False,41,78,1001,5000
Sr Data Analyst,3.5,"New York, NY","Lanham, MD",2008,Company - Public,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),Unknown,True,41,78,1001,5000
Data Warehouse Analyst,-1.0,"New York, NY","Princeton, NJ",2017,Company - Private,Unknown,Unknown, Non-Applicable,Unknown,False,41,78,1,50
Data Analyst,3.1,"New York, NY","Miami Beach, FL",1946,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),Unknown,False,41,78,1001,5000
Data Analyst,5.0,"Lake Success, NY","Spring, TX",2017,Company - Private,Advertising & Marketing,Business Services,Less than $1 million (USD),Unknown,False,41,78,1,50
Sr Data Business Analyst,3.9,"New York, NY","New York, NY",1799,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),Unknown,False,41,78,1100,1500
Data Analyst,3.8,"Jersey City, NJ","Paris, France",1967,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),"Accenture, CGI, Sopra Steria",False,45,88,1100,1500
Data Analyst,3.0,"Lake Success, NY","N New Hyde Park, NY",1984,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),Unknown,False,45,88,201,500
Data Analyst,3.2,"New York, NY","Durham, NC",2017,Company - Public,Unknown,Unknown, Non-Applicable,Unknown,False,45,88,1,50
Lead Geophysical Data Analyst,3.3,"New York, NY","New York, NY",1818,Company - Private,Investment Banking & Asset Management,Finance,$2 to $5 billion (USD),"Morgan Stanley, Goldman Sachs",False,45,88,1001,5000
Data Analyst,3.6,"New York, NY","New York, NY",2017,Company - Public,Health Care Services & Hospitals,Health Care, Non-Applicable,Unknown,False,45,88,5001,10000
Data Analyst,3.1,"New York, NY","Miami Beach, FL",1946,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),Unknown,False,45,88,1001,5000
Data Science Analyst,3.6,"Newark, NJ","Newark, NJ",1932,Nonprofit Organization,Insurance Carriers,Insurance,$10+ billion (USD),"UnitedHealth Group, Cigna, Aetna",False,45,88,1001,5000
Reporting Data Analyst,-1.0,"Lake Success, NY",Unknown ,2017,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,45,88,51,200
Data Analyst,3.9,"New York, NY","New York, NY",1938,College / University,Colleges & Universities,Education,$2 to $5 billion (USD),Unknown,False,45,88,1100,1500
Principal Data Analyst,4.0,"New York, NY","Burbank, CA",1923,Company - Public,Motion Picture Production & Distribution,Media,$10+ billion (USD),"News Corp, WarnerMedia, NBCUniversal",False,45,88,1100,1500
Data Engineer/Analyst,3.9,"New York, NY","Princeton, NJ",2002,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),Unknown,False,45,88,501,1000
Technical Data Analyst,3.8,"New York, NY","Paris, France",1967,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),"Accenture, CGI, Sopra Steria",False,73,127,1100,1500
Data Analyst,4.9,"New York, NY","Jersey City, NJ",2018,Company - Private,Gambling,"Arts, Entertainment & Recreation", Non-Applicable,Unknown,False,73,127,51,200
Data Analyst,-1.0,"New York, NY",Unknown ,2017,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,73,127,51,200
Sr Data Analyst,3.6,"New York, NY","Saint Louis, MO",1998,Company - Public,IT Services,Information Technology,$500 million to $1 billion (USD),Unknown,False,73,127,1001,5000
Financial Data Analyst,-1.0,"New York, NY",Unknown ,2017,Unknown,Unknown,Unknown, Non-Applicable,Unknown,False,73,127,51,200
Accounting Data Analyst,3.2,"New York, NY","New York, NY",1784,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),"State Street, Northern Trust, BlackRock",False,73,127,1100,1500
Data Analyst,2.9,"New York, NY","Cleveland, OH",1956,Company - Private,Staffing & Outsourcing,Business Services,$500 million to $1 billion (USD),Unknown,False,73,127,1001,5000
Data Analyst,2.3,"New York, NY","New York, NY",2017,Company - Private,Unknown,Unknown, Non-Applicable,Unknown,False,73,127,201,500
Lead Geophysical Data Analyst,-1.0,"New York, NY","Chicago, IL",2017,Company - Private,Advertising & Marketing,Business Services, Non-Applicable,Unknown,False,73,127,1,50
Data Analyst,4.2,"New York, NY","Monmouth Junction, NJ",2017,Company - Private,Advertising & Marketing,Business Services,$1 to $5 million (USD),Unknown,False,73,127,1,50
SQL Data Analyst,3.4,"Summit, NJ","Edison, NJ",2017,Company - Private,Consulting,Business Services,$10 to $25 million (USD),Unknown,False,73,127,51,200
TX Healthcare Data/Reporting Analyst,3.1,"New York, NY","Edison, NJ",1996,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),Unknown,False,73,127,201,500
Epidemiology/Data Analyst,3.9,"New York, NY","New York, NY",2017,Nonprofit Organization,Unknown,Unknown, Non-Applicable,Unknown,False,73,127,1001,5000
Junior Data Analyst,4.5,"New York, NY","Rochester, NY",2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Unknown,False,73,127,501,1000
Data Analyst,4.0,"New York, NY","Plainsboro, NJ",2017,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),Unknown,False,84,90,1,50
Data Analyst,2.6,"New York, NY","West Windsor, NJ",2017,Company - Private,Computer Hardware & Software,Information Technology,Less than $1 million (USD),Unknown,False,84,90,1,50
Data Remediation Analyst,-1.0,"New York, NY","Memphis, TN",2017,Company - Private,IT Services,Information Technology, Non-Applicable,Unknown,False,84,90,1,50
Data Analyst,3.9,"New York, NY","Princeton, NJ",2002,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),Unknown,False,84,90,501,1000
